bite_date,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,main_color,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc
3/1/2010 00:00,BAT,,UNKNOWN,,,,,40219,NO,BODY,,UNKNOWN,3/2/2010 00:00,,UNKNOWN
3/1/2010 00:00,DOG,,UNKNOWN,,,,,,NO,BODY,,UNKNOWN,,,UNKNOWN
3/1/2010 00:00,DOG,,FEMALE,BLACK,BLK-WHT,3,12/31/2008 00:00,40241,NO,BODY,3/5/2010 00:00,RELEASED,,,UNKNOWN
3/2/2010 00:00,CAT,,UNKNOWN,,,,,40203,NO,BODY,3/2/2010 00:00,UNKNOWN,,,UNKNOWN
3/3/2010 00:00,CAT,,MALE,GRAY,GRAY-WHT,,,40118,NO,HEAD,3/8/2010 00:00,UNKNOWN,,,UNKNOWN
3/5/2010 00:00,CAT,,UNKNOWN,ORANGE,ORANGE,,7/25/2009 00:00,40223,NO,BODY,3/5/2010 00:00,UNKNOWN,3/6/2010 00:00,,UNKNOWN
3/5/2010 00:00,DOG,,FEMALE,BRINDLE,BR. BRINDL,,,40215,NO,BODY,3/5/2010 00:00,UNKNOWN,,,UNKNOWN
3/5/2010 00:00,DOG,,MALE,WHITE,WHT,1,,40204,NO,BODY,3/15/2010 00:00,RELEASED,,,UNKNOWN
3/6/2010 00:00,DOG,,MALE,TAN,TAN,,,40272,NO,HEAD,3/9/2010 00:00,RELEASED,,,UNKNOWN
3/6/2010 00:00,DOG,,MALE,BROWN,BRN,1,3/25/2010 00:00,40220,NO,HEAD,3/9/2010 00:00,RELEASED,,,UNKNOWN
3/6/2010 00:00,DOG,,UNKNOWN,BROWN,BRN-WHT,,,40203,NO,BODY,3/6/2010 00:00,UNKNOWN,,,UNKNOWN
3/6/2010 00:00,DOG,,UNKNOWN,BROWN,BRN,,3/5/2010 00:00,40210,NO,BODY,3/6/2010 00:00,UNKNOWN,,,UNKNOWN
3/6/2010 00:00,DOG,,UNKNOWN,BLACK,BLK-TAN,1,1/11/2010 00:00,40299,YES,BODY,3/8/2010 00:00,RELEASED,,,UNKNOWN
3/7/2010 00:00,DOG,,FEMALE,YELLOW,YELLOW,,,40118,NO,HEAD,3/8/2010 00:00,UNKNOWN,,,UNKNOWN
3/7/2010 00:00,DOG,,UNKNOWN,,,,,,NO,BODY,3/8/2010 00:00,UNKNOWN,,,UNKNOWN
3/7/2010 00:00,DOG,,FEMALE,BLACK,BLK,,,40216,NO,BODY,3/8/2010 00:00,RELEASED,,,UNKNOWN
3/7/2010 00:00,DOG,,MALE,BLACK,BLK-BRN,1,8/26/2009 00:00,40243,NO,BODY,3/11/2010 00:00,RELEASED,,,UNKNOWN
3/7/2010 00:00,DOG,,UNKNOWN,BLACK,BLK-WHT,,,40206,NO,BODY,3/15/2010 00:00,RELEASED,,,UNKNOWN
3/8/2010 00:00,DOG,,MALE,BROWN,BRN-WHT,,,40216,NO,BODY,3/8/2010 00:00,UNKNOWN,3/9/2010 00:00,,UNKNOWN
3/8/2010 00:00,DOG,,MALE,CREAM,CREAM,1,3/8/2010 00:00,40241,NO,HEAD,3/9/2010 00:00,RELEASED,,,UNKNOWN
3/8/2010 00:00,DOG,,MALE,BLACK,BLK-WHT,1,8/3/2009 00:00,40208,NO,BODY,3/10/2010 00:00,RELEASED,,,UNKNOWN
3/8/2010 00:00,DOG,,UNKNOWN,WHITE,WHT,,,40258,YES,BODY,3/10/2010 00:00,UNKNOWN,,,UNKNOWN
3/8/2010 00:00,DOG,,MALE,BLACK,BLK,,,40222,NO,BODY,3/15/2010 00:00,UNKNOWN,,,UNKNOWN
3/8/2010 00:00,DOG,,FEMALE,TAN,TAN,,,40211,NO,BODY,3/8/2010 00:00,UNKNOWN,,,UNKNOWN
3/9/2010 00:00,DOG,,UNKNOWN,,,,,40203,YES,BODY,3/10/2010 00:00,UNKNOWN,,,UNKNOWN
3/9/2010 00:00,DOG,,UNKNOWN,BLACK,BLACK,3,5/8/2009 00:00,40291,NO,BODY,3/15/2010 00:00,RELEASED,,,UNKNOWN
3/10/2010 00:00,DOG,,UNKNOWN,,,,,40216,NO,HEAD,3/10/2010 00:00,UNKNOWN,,,UNKNOWN
3/10/2010 00:00,DOG,,MALE,TRICOLOR,TRI,1,11/7/2009 00:00,40006,NO,BODY,3/11/2010 00:00,RELEASED,,,UNKNOWN
3/10/2010 00:00,DOG,,FEMALE,BLACK,BLACK,1,3/25/2010 00:00,40223,NO,BODY,3/15/2010 00:00,RELEASED,,,UNKNOWN
3/10/2010 00:00,DOG,,MALE,TAN,TAN-WHT,,,40211,NO,BODY,3/19/2010 00:00,UNKNOWN,,,UNKNOWN
3/11/2010 00:00,DOG,,FEMALE,TAN,TAN,,,40272,NO,BODY,,UNKNOWN,3/12/2010 00:00,,UNKNOWN
3/11/2010 00:00,DOG,,UNKNOWN,,,,,40212,NO,BODY,3/11/2010 00:00,UNKNOWN,,,UNKNOWN
3/11/2010 00:00,CAT,,FEMALE,TRICOLOR,TRI,1,3/25/2010 00:00,40219,NO,BODY,3/11/2010 00:00,RELEASED,,,UNKNOWN
3/11/2010 00:00,CAT,,FEMALE,BLACK,BLK-WHT,1,3/23/2010 00:00,40245,NO,BODY,3/11/2010 00:00,RELEASED,,,UNKNOWN
3/11/2010 00:00,DOG,,FEMALE,CREAM,CREAM-WHT,1,3/15/2010 00:00,40222,NO,HEAD,3/15/2010 00:00,RELEASED,,,UNKNOWN
3/11/2010 00:00,DOG,,FEMALE,WHITE,WHITE,1,3/18/2010 00:00,40216,NO,BODY,3/15/2010 00:00,RELEASED,,,UNKNOWN
3/12/2010 00:00,DOG,,UNKNOWN,,,,,40242,NO,HEAD,3/17/2010 00:00,RELEASED,,,UNKNOWN
3/12/2010 00:00,DOG,,MALE,TRICOLOR,TRI,1,7/6/2009 00:00,40219,NO,BODY,3/15/2010 00:00,RELEASED,,,UNKNOWN
3/12/2010 00:00,CAT,,UNKNOWN,,,,,40299,YES,BODY,3/15/2010 00:00,UNKNOWN,,,UNKNOWN
3/13/2010 00:00,DOG,,FEMALE,TRICOLOR,TRI,1,6/18/2009 00:00,40291,NO,BODY,3/15/2010 00:00,RELEASED,,,UNKNOWN
3/13/2010 00:00,DOG,,MALE,WHITE,WHT,1,4/18/2009 00:00,40216,NO,BODY,3/15/2010 00:00,RELEASED,,,UNKNOWN
3/13/2010 00:00,DOG,,MALE,BROWN,BRN-WHT,1,9/16/2009 00:00,40241,NO,HEAD,3/17/2010 00:00,RELEASED,,,UNKNOWN
3/13/2010 00:00,DOG,,FEMALE,BRINDLE,BRINDLE,1,11/30/2009 00:00,40214,NO,BODY,3/16/2010 00:00,RELEASED,,,UNKNOWN
3/14/2010 00:00,DOG,,MALE,BLACK,BLACK,1,4/10/2010 00:00,40299,NO,BODY,3/16/2010 00:00,RELEASED,,,UNKNOWN
3/16/2010 00:00,DOG,,UNKNOWN,,,,,40211,YES,BODY,3/16/2010 00:00,UNKNOWN,,,UNKNOWN
3/16/2010 00:00,DOG,,MALE,WHITE,WHITE,1,9/28/2009 00:00,40272,NO,BODY,3/17/2010 00:00,RELEASED,,,UNKNOWN
3/16/2010 00:00,DOG,,UNKNOWN,GOLDEN,GOLDEN,1,12/23/2009 00:00,40272,NO,BODY,3/26/2010 00:00,RELEASED,,,UNKNOWN
3/17/2010 00:00,DOG,,UNKNOWN,BLACK,BLK-WHT,,11/3/2009 00:00,40272,NO,HEAD,,UNKNOWN,3/18/2010 00:00,,UNKNOWN
3/17/2010 00:00,DOG,,MALE,BLACK,BLACK,1,2/25/2010 00:00,40258,NO,BODY,3/23/2010 00:00,RELEASED,,,UNKNOWN
3/18/2010 00:00,DOG,,UNKNOWN,TAN,TAN-WHT,1,8/17/2009 00:00,40203,NO,BODY,3/19/2010 00:00,RELEASED,,,UNKNOWN
3/18/2010 00:00,DOG,,UNKNOWN,BLACK,BLACK-WHT,,,40219,NO,BODY,3/18/2010 00:00,UNKNOWN,,,UNKNOWN
3/19/2010 00:00,CAT,,FEMALE,GRAY,GRAY,1,7/3/2009 00:00,40213,NO,BODY,3/22/2010 00:00,RELEASED,,,UNKNOWN
3/19/2010 00:00,CAT,,UNKNOWN,BUFF,BUFF,,,40213,NO,HEAD,3/19/2010 00:00,UNKNOWN,,,UNKNOWN
3/19/2010 00:00,DOG,,FEMALE,BROWN,BROWN-TAN,1,4/10/2009 00:00,40218,NO,BODY,3/23/2010 00:00,RELEASED,,,UNKNOWN
3/19/2010 00:00,DOG,,MALE,BLACK,BLK-TAN,,3/18/2009 00:00,40203,NO,BODY,3/19/2010 00:00,UNKNOWN,,,UNKNOWN
3/20/2010 00:00,CAT,,UNKNOWN,,,,,40207,NO,BODY,3/22/2010 00:00,UNKNOWN,,,UNKNOWN
3/20/2010 00:00,DOG,,FEMALE,TRICOLOR,TRI,,,40291,NO,BODY,3/22/2010 00:00,UNKNOWN,,,UNKNOWN
3/20/2010 00:00,DOG,,MALE,BLACK,BLK,1,9/19/2009 00:00,40243,NO,BODY,3/22/2010 00:00,RELEASED,,,UNKNOWN
3/20/2010 00:00,DOG,,MALE,WHITE,WHT-BLK,1,7/17/2009 00:00,87604,NO,BODY,3/22/2010 00:00,RELEASED,,,UNKNOWN
3/20/2010 00:00,DOG,,MALE,WHITE,WHT-BLK,3,2/26/2009 00:00,40243,NO,BODY,3/23/2010 00:00,RELEASED,,,UNKNOWN
3/20/2010 00:00,DOG,,FEMALE,BLONDE,BLONDE,,,40206,YES,BODY,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
3/21/2010 00:00,CAT,,UNKNOWN,WHITE,WHITE-ORAN,,,40205,NO,BODY,3/21/2010 00:00,UNKNOWN,,,UNKNOWN
3/21/2010 00:00,DOG,,FEMALE,BLACK,BLK-BRN,,,40118,NO,BODY,3/25/2010 00:00,RELEASED,,,UNKNOWN
3/21/2010 00:00,DOG,,UNKNOWN,BROWN,BRN-WHT,1,7/24/2009 00:00,42027,NO,BODY,3/21/2010 00:00,RELEASED,,,UNKNOWN
3/22/2010 00:00,DOG,,UNKNOWN,WHITE,WHITE,,,40243,NO,BODY,3/22/2010 00:00,RELEASED,,,UNKNOWN
3/22/2010 00:00,CAT,,UNKNOWN,GRAY,GRAY-TIGER,,,40258,NO,BODY,3/22/2010 00:00,UNKNOWN,,,UNKNOWN
3/22/2010 00:00,CAT,,UNKNOWN,,,,,40299,YES,BODY,3/24/2010 00:00,UNKNOWN,,,UNKNOWN
3/22/2010 00:00,DOG,,MALE,CHOCOLATE,CHOCOLATE,1,8/26/2009 00:00,40205,NO,BODY,3/26/2010 00:00,RELEASED,,,UNKNOWN
3/23/2010 00:00,DOG,,MALE,BLACK,BLK-BRN,3,,40243,NO,HEAD,3/23/2010 00:00,RELEASED,,,UNKNOWN
3/23/2010 00:00,DOG,,MALE,BLACK,BLACK,1,10/8/2009 00:00,40299,NO,BODY,3/24/2010 00:00,RELEASED,,,UNKNOWN
3/23/2010 00:00,CAT,,MALE,TABBY,TABBY,,,40241,NO,BODY,3/24/2010 00:00,RELEASED,,,UNKNOWN
3/23/2010 00:00,DOG,,UNKNOWN,BLACK,BLK,,,40229,YES,BODY,3/24/2010 00:00,UNKNOWN,,,UNKNOWN
3/23/2010 00:00,DOG,,UNKNOWN,TRICOLOR,TRI,,,40223,NO,BODY,3/23/2010 00:00,UNKNOWN,,,UNKNOWN
3/24/2010 00:00,DOG,,UNKNOWN,,,,,40241,YES,BODY,3/25/2010 00:00,UNKNOWN,,,UNKNOWN
3/25/2010 00:00,DOG,,FEMALE,BROWN,BROWNISHRE,3,3/22/2007 00:00,40213,NO,BODY,3/26/2010 00:00,RELEASED,,,UNKNOWN
3/25/2010 00:00,RACCOON,,UNKNOWN,,,,,40272,YES,BODY,3/26/2010 00:00,UNKNOWN,,,UNKNOWN
3/26/2010 00:00,DOG,,FEMALE,WHITE,WHITE,1,4/5/2010 00:00,40220,NO,BODY,3/29/2010 00:00,RELEASED,,,UNKNOWN
3/26/2010 00:00,DOG,,MALE,BLACK,BLK,,,40243,NO,BODY,3/29/2010 00:00,RELEASED,,,UNKNOWN
3/27/2010 00:00,DOG,,MALE,BLACK,BLK-BRN,3,10/18/2008 00:00,40223,NO,BODY,3/29/2010 00:00,RELEASED,,,UNKNOWN
3/27/2010 00:00,DOG,,UNKNOWN,BROWN,BROWN-BLK,3,4/7/2010 00:00,40214,NO,BODY,3/29/2010 00:00,RELEASED,,,UNKNOWN
3/28/2010 00:00,DOG,,UNKNOWN,,,,,40241,YES,BODY,3/29/2010 00:00,UNKNOWN,,,UNKNOWN
3/28/2010 00:00,DOG,,FEMALE,WHITE,WHITE,3,11/23/2009 00:00,40222,NO,BODY,3/30/2010 00:00,RELEASED,,,UNKNOWN
3/29/2010 00:00,DOG,,UNKNOWN,,,,,40210,NO,BODY,3/30/2010 00:00,UNKNOWN,,,UNKNOWN
3/30/2010 00:00,DOG,,UNKNOWN,GOLDEN,GOLDEN,,,40222,YES,BODY,3/31/2010 00:00,UNKNOWN,4/1/2010 00:00,,UNKNOWN
3/30/2010 00:00,DOG,,MALE,GOLDEN,GOLDEN,3,3/2/2010 00:00,40223,NO,HEAD,4/1/2010 00:00,RELEASED,,,UNKNOWN
3/31/2010 00:00,DOG,,MALE,BROWN,BROWN,3,2/6/2008 00:00,40245,NO,BODY,4/1/2010 00:00,RELEASED,,,UNKNOWN
3/31/2010 00:00,DOG,,MALE,BLACK,BLK-TAN,,,40203,NO,BODY,3/31/2010 00:00,UNKNOWN,,,UNKNOWN
4/1/2010 00:00,DOG,,UNKNOWN,BLACK,BLK-WHT,,4/15/2009 00:00,40219,NO,BODY,4/5/2010 00:00,UNKNOWN,4/5/2010 00:00,,UNKNOWN
4/1/2010 00:00,DOG,,MALE,BROWN,BROWN,1,5/2/2009 00:00,40241,NO,HEAD,4/5/2010 00:00,RELEASED,,,UNKNOWN
4/1/2010 00:00,DOG,,FEMALE,BLACK,BLK,,,47106,NO,BODY,4/1/2010 00:00,UNKNOWN,,,UNKNOWN
4/1/2010 00:00,DOG,,MALE,TAN,TAN,1,3/13/2009 00:00,40241,NO,HEAD,4/2/2010 00:00,RELEASED,,,UNKNOWN
4/1/2010 00:00,DOG,,MALE,WHITE,WHITE,3,5/23/2007 00:00,40211,NO,HEAD,4/2/2010 00:00,RELEASED,,,UNKNOWN
4/1/2010 00:00,CAT,,MALE,GRAY,GREY-WHT,1,4/17/2010 00:00,40223,NO,BODY,4/2/2010 00:00,RELEASED,,,UNKNOWN
4/1/2010 00:00,DOG,,FEMALE,BLACK,BLK-WHT,3,12/31/2009 00:00,40245,NO,BODY,4/2/2010 00:00,RELEASED,,,UNKNOWN
4/1/2010 00:00,CAT,,MALE,GRAY,GRAY,1,6/9/2009 00:00,40207,NO,BODY,4/2/2010 00:00,RELEASED,,,UNKNOWN
4/1/2010 00:00,CAT,,UNKNOWN,BROWN,BROWN-WHT,,,40210,NO,BODY,4/1/2010 00:00,UNKNOWN,,,UNKNOWN
4/1/2010 00:00,DOG,,UNKNOWN,BLACK,BLACK-BRN,3,4/27/2009 00:00,40222,NO,BODY,4/5/2010 00:00,RELEASED,,,UNKNOWN
4/1/2010 00:00,DOG,,UNKNOWN,BROWN,BROWN-BLK,,,40291,YES,BODY,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
4/1/2010 00:00,DOG,,UNKNOWN,BLACK,BLACK,,11/9/2009 00:00,40216,NO,BODY,4/1/2010 00:00,UNKNOWN,,,UNKNOWN
4/2/2010 00:00,RACCOON,,UNKNOWN,,,,,40118,YES,BODY,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
4/2/2010 00:00,DOG,,FEMALE,BROWN,BROWN-WHT,,,40218,YES,BODY,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
4/2/2010 00:00,DOG,,MALE,BLACK,BLACK-WHT,1,1/18/2010 00:00,40205,YES,BODY,4/5/2010 00:00,RELEASED,,,UNKNOWN
4/2/2010 00:00,CAT,,UNKNOWN,ORANGE,ORANGE-WHT,,,40291,YES,BODY,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
4/2/2010 00:00,DOG,,MALE,TAN,TAN-BLK,3,4/10/2010 00:00,40118,NO,BODY,4/12/2010 00:00,RELEASED,,,UNKNOWN
4/2/2010 00:00,DOG,,UNKNOWN,BLACK,BLK-WHT,,,40212,YES,BODY,4/16/2010 00:00,UNKNOWN,,,UNKNOWN
4/3/2010 00:00,DOG,,UNKNOWN,BROWN,BROWN0-WHT,,,40215,NO,HEAD,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
4/3/2010 00:00,DOG,,UNKNOWN,TAN,TAN-WHT,,,40215,YES,BODY,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
4/3/2010 00:00,CAT,,FEMALE,TRICOLOR,TRI,1,4/17/2010 00:00,40241,NO,BODY,4/5/2010 00:00,RELEASED,,,UNKNOWN
4/3/2010 00:00,DOG,,UNKNOWN,BROWN,BROWN-WHT,,10/27/2009 00:00,40213,NO,BODY,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
4/4/2010 00:00,DOG,,FEMALE,BLACK,BLACK,1,4/5/2010 00:00,40219,NO,BODY,4/5/2010 00:00,RELEASED,,,UNKNOWN
4/4/2010 00:00,CAT,,UNKNOWN,,,,,40241,NO,BODY,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
4/4/2010 00:00,DOG,,MALE,GRAY,GRAY-TAN,1,7/2/2009 00:00,40059,NO,BODY,4/5/2010 00:00,RELEASED,,,UNKNOWN
4/4/2010 00:00,DOG,,UNKNOWN,TAN,TAN,,,40204,NO,BODY,4/6/2010 00:00,RELEASED,,,UNKNOWN
4/5/2010 00:00,DOG,,UNKNOWN,BROWN,BROWN-WHT,,,40217,NO,BODY,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
4/5/2010 00:00,DOG,,UNKNOWN,BROWN,BROWN,,,40216,NO,HEAD,4/12/2010 00:00,RELEASED,,,UNKNOWN
4/5/2010 00:00,DOG,,MALE,BLACK,BLACK-TAN,3,2/15/2010 00:00,40218,NO,BODY,4/6/2010 00:00,RELEASED,,,UNKNOWN
4/5/2010 00:00,DOG,,MALE,,,1,5/28/2009 00:00,40223,NO,BODY,4/8/2010 00:00,RELEASED,,,UNKNOWN
4/5/2010 00:00,DOG,,UNKNOWN,BROWN,BROWN-TAN,,,48162,NO,BODY,4/5/2010 00:00,UNKNOWN,,,UNKNOWN
4/6/2010 00:00,DOG,,UNKNOWN,BLACK,BLACK-GRAY,1,6/10/2009 00:00,40229,NO,BODY,4/6/2010 00:00,RELEASED,,,UNKNOWN
4/6/2010 00:00,DOG,,MALE,WHITE,WHITE-BLK,,,40214,YES,BODY,4/6/2010 00:00,UNKNOWN,,,UNKNOWN
4/6/2010 00:00,DOG,,MALE,BLACK,BLACK,1,1/1/2010 00:00,47129,NO,HEAD,4/8/2010 00:00,RELEASED,,,UNKNOWN
4/6/2010 00:00,DOG,,FEMALE,RED,RED,3,4/1/2010 00:00,40203,NO,HEAD,4/9/2010 00:00,RELEASED,,,UNKNOWN
4/6/2010 00:00,DOG,,UNKNOWN,BLACK,BLACK,,,40229,NO,BODY,4/12/2010 00:00,RELEASED,,,UNKNOWN
4/6/2010 00:00,DOG,,UNKNOWN,BLUE,BLUE MERLE,1,1/25/2010 00:00,40205,NO,BODY,4/12/2010 00:00,RELEASED,,,UNKNOWN
4/7/2010 00:00,DOG,,MALE,YELLOW,YELLOWISH,1,6/11/2009 00:00,40223,NO,BODY,4/8/2010 00:00,RELEASED,,,UNKNOWN
4/7/2010 00:00,DOG,,UNKNOWN,BROWN,BROWN,,,40272,NO,HEAD,4/9/2010 00:00,UNKNOWN,,,UNKNOWN
4/7/2010 00:00,DOG,,MALE,BLACK,BLK-WHT,1,12/10/2009 00:00,40241,NO,BODY,4/8/2010 00:00,RELEASED,,,UNKNOWN
4/9/2010 00:00,DOG,,FEMALE,BROWN,CHESTNUT,,,40299,YES,HEAD,4/12/2010 00:00,UNKNOWN,,,UNKNOWN
4/9/2010 00:00,DOG,,FEMALE,BRINDLE,BL-BRINDLE,,,40299,NO,HEAD,4/12/2010 00:00,UNKNOWN,,,UNKNOWN
4/9/2010 00:00,DOG,,MALE,GRAY,GRAY,1,12/16/2010 00:00,40215,NO,HEAD,4/13/2010 00:00,RELEASED,,,UNKNOWN
4/9/2010 00:00,DOG,,MALE,BLACK,BLACK,2,12/30/2008 00:00,40243,NO,BODY,4/9/2010 00:00,UNKNOWN,,,UNKNOWN
4/9/2010 00:00,DOG,,FEMALE,BLACK,BLACK-WHT,1,4/27/2010 00:00,40228,NO,BODY,4/12/2010 00:00,RELEASED,,,UNKNOWN
4/9/2010 00:00,DOG,,FEMALE,BLACK,BLK-WHT,1,4/22/2010 00:00,40229,NO,BODY,4/12/2010 00:00,RELEASED,,,UNKNOWN
4/9/2010 00:00,DOG,,MALE,BROWN,BROWN-WHT,1,6/2/2009 00:00,40165,NO,BODY,4/16/2010 00:00,RELEASED,,,UNKNOWN
4/10/2010 00:00,CAT,,UNKNOWN,GRAY,GRAY,,,40299,YES,HEAD,4/12/2010 00:00,UNKNOWN,,,UNKNOWN
4/10/2010 00:00,DOG,,FEMALE,BROWN,BROWN-WHT,,,40218,YES,BODY,4/12/2010 00:00,UNKNOWN,,,UNKNOWN
4/11/2010 00:00,DOG,,UNKNOWN,RED,RED,,,40217,YES,BODY,4/12/2010 00:00,UNKNOWN,,,UNKNOWN
4/11/2010 00:00,CAT,,UNKNOWN,,,,,40214,NO,BODY,4/12/2010 00:00,UNKNOWN,,,UNKNOWN
4/12/2010 00:00,DOG,,FEMALE,WHITE,WHT-BLK,2,8/28/2009 00:00,40204,NO,BODY,4/15/2010 00:00,RELEASED,,,UNKNOWN
4/14/2010 00:00,DOG,,UNKNOWN,,,,,40207,NO,BODY,4/14/2010 00:00,UNKNOWN,,,UNKNOWN
4/14/2010 00:00,DOG,,MALE,BROWN,BROWN,1,4/12/2010 00:00,40207,NO,BODY,4/15/2010 00:00,RELEASED,,,UNKNOWN
4/14/2010 00:00,DOG,,FEMALE,MULTICOLOR,MULTI,3,3/22/2010 00:00,40218,NO,BODY,4/15/2010 00:00,RELEASED,,,UNKNOWN
4/15/2010 00:00,DOG,,FEMALE,FAWN,FAWN-WHT,1,4/17/2010 00:00,40219,NO,BODY,4/16/2010 00:00,RELEASED,,,UNKNOWN
4/16/2010 00:00,DOG,,FEMALE,BROWN,SABLE,3,4/7/2010 00:00,40218,NO,BODY,4/19/2010 00:00,RELEASED,,,UNKNOWN
4/17/2010 00:00,DOG,,UNKNOWN,TAN,TAN,,,40210,YES,HEAD,4/19/2010 00:00,UNKNOWN,,,UNKNOWN
4/17/2010 00:00,DOG,,MALE,RED,RED-BRN-BK,1,2/11/2010 00:00,40299,NO,HEAD,4/19/2010 00:00,RELEASED,,,UNKNOWN
4/17/2010 00:00,CAT,,MALE,BLACK,BLK-BRN,1,5/3/2010 00:00,40222,NO,BODY,4/22/2010 00:00,RELEASED,,,UNKNOWN
4/17/2010 00:00,CAT,,FEMALE,GRAY,GREY-WHT,,2/20/2010 00:00,40245,YES,BODY,4/23/2010 00:00,UNKNOWN,,,UNKNOWN
4/18/2010 00:00,DOG,,UNKNOWN,BROWN,BROWN,,2/28/2008 00:00,40023,NO,BODY,4/19/2010 00:00,UNKNOWN,,,UNKNOWN
4/18/2010 00:00,DOG,,UNKNOWN,BROWN,BRN-WHITE,,,40219,YES,BODY,4/19/2010 00:00,UNKNOWN,,,UNKNOWN
4/18/2010 00:00,DOG,,FEMALE,WHITE,WHITE,,,40229,YES,BODY,4/20/2010 00:00,UNKNOWN,,,UNKNOWN
4/18/2010 00:00,DOG,,UNKNOWN,TAN,TAN-WHT,,10/2/2009 00:00,40219,NO,BODY,4/26/2010 00:00,UNKNOWN,,,UNKNOWN
4/18/2010 00:00,DOG,,UNKNOWN,,,,,40299,NO,BODY,4/26/2010 00:00,RELEASED,,,UNKNOWN
4/18/2010 00:00,DOG,,MALE,BLUE,BLUE-GRAY-,1,11/8/2009 00:00,40245,NO,HEAD,4/29/2010 00:00,RELEASED,,,UNKNOWN
4/19/2010 00:00,DOG,,UNKNOWN,,,,,40220,NO,BODY,4/19/2010 00:00,RELEASED,,,UNKNOWN
4/19/2010 00:00,DOG,,UNKNOWN,,,,,40205,NO,BODY,4/19/2010 00:00,RELEASED,,,UNKNOWN
4/19/2010 00:00,DOG,,UNKNOWN,,,,,40229,NO,BODY,4/20/2010 00:00,UNKNOWN,,,UNKNOWN
4/19/2010 00:00,DOG,,UNKNOWN,BLACK,BLACK-WHT,,2/19/2010 00:00,40229,NO,BODY,4/26/2010 00:00,UNKNOWN,,,UNKNOWN
4/19/2010 00:00,DOG,,MALE,BLACK,BLK-WHT,,,40219,NO,BODY,4/26/2010 00:00,RELEASED,,,UNKNOWN
4/20/2010 00:00,DOG,,MALE,BROWN,DARK BRN,1,5/6/2010 00:00,40208,NO,HEAD,4/23/2010 00:00,RELEASED,,,UNKNOWN
4/20/2010 00:00,CAT,,UNKNOWN,,,,,40228,NO,BODY,4/21/2010 00:00,RELEASED,,,UNKNOWN
4/20/2010 00:00,DOG,,UNKNOWN,BLACK,BLK-WHT,,,40216,YES,BODY,4/21/2010 00:00,UNKNOWN,,,UNKNOWN
4/20/2010 00:00,DOG,,UNKNOWN,TAN,TAN,,,40214,YES,BODY,4/21/2010 00:00,UNKNOWN,,,UNKNOWN
4/20/2010 00:00,DOG,,UNKNOWN,,,,,40208,NO,BODY,4/21/2010 00:00,UNKNOWN,,,UNKNOWN
4/20/2010 00:00,DOG,,UNKNOWN,BROWN,BRN-BRINDL,1,5/14/2010 00:00,40216,NO,BODY,4/20/2010 00:00,RELEASED,,,UNKNOWN
4/21/2010 00:00,DOG,,UNKNOWN,,,,,40214,NO,BODY,4/22/2010 00:00,UNKNOWN,4/21/2010 00:00,,UNKNOWN
4/21/2010 00:00,DOG,,FEMALE,TRICOLOR,TRI,,4/10/2009 00:00,40220,NO,HEAD,4/23/2010 00:00,RELEASED,,,UNKNOWN
4/21/2010 00:00,DOG,,FEMALE,BROWN,BROWN,2,10/28/2008 00:00,40215,NO,BODY,4/22/2010 00:00,RELEASED,,,UNKNOWN
4/21/2010 00:00,DOG,,FEMALE,BROWN,BROWN-WHT,1,8/21/2009 00:00,40245,NO,HEAD,4/27/2010 00:00,UNKNOWN,,,UNKNOWN
4/21/2010 00:00,DOG,,UNKNOWN,TRICOLOR,TRI,,,40203,NO,BODY,4/21/2010 00:00,UNKNOWN,,,UNKNOWN
4/22/2010 00:00,CAT,,MALE,GRAY,GRAY-WHT,,,40213,NO,BODY,4/22/2010 00:00,RELEASED,,,UNKNOWN
4/22/2010 00:00,DOG,,FEMALE,WHITE,WHITE,1,9/25/2008 00:00,40220,NO,BODY,4/23/2010 00:00,RELEASED,,,UNKNOWN
4/22/2010 00:00,CAT,,MALE,GRAY,GRAY,1,4/4/2010 00:00,40023,YES,BODY,4/23/2010 00:00,RELEASED,,,UNKNOWN
4/23/2010 00:00,DOG,,MALE,BLACK,BLK-WHT,1,4/11/2010 00:00,40245,NO,BODY,4/23/2010 00:00,RELEASED,,,UNKNOWN
4/23/2010 00:00,DOG,,MALE,BROWN,BROWN-BLK,1,5/13/2010 00:00,40118,NO,BODY,4/26/2010 00:00,RELEASED,,,UNKNOWN
4/23/2010 00:00,DOG,,UNKNOWN,BLACK,BLK-WHT,,8/27/2009 00:00,40211,NO,BODY,4/23/2010 00:00,UNKNOWN,,,UNKNOWN
